Headlines,Fecha,traduccion,xlmr_positive,xlmr_neutral,xlmr_negative,finance-sentiment-es_positive,finance-sentiment-es_neutral,finance-sentiment-es_negative,mbert_oneStars,mbert_twoStars,mbert_threeStars,mbert_fourStars,mbert_fiveStars,finbert_positive,finbert_neutral,finbert_negative,pysentimiento_positive,pysentimiento_neutral,pysentimiento_negative
minoritarios de banco sabadell empresarios y politicos catalanes celebran el fracaso de la opa,2025-10-17,minioritarians of banco sabadell catalan businessmen and politicians celebrate the failure of the opa,0.00949409045279026,0.05353258177638054,0.9369733333587646,4.9389174819225445e-05,0.00011854968761326745,0.999832034111023,0.634265661239624,0.2464556246995926,0.08856762200593948,0.02009991556406021,0.010611211881041527,8.322363100887742e-06,0.0003394488012418151,0.9996522665023804,0.009841994382441044,0.06388258934020996,0.926275372505188
por que ha fracasado la opa de bbva sobre sabadell,2025-10-17,why has bbvas opa failed on sabadell,0.00889313779771328,0.035399604588747025,0.955707311630249,0.000107069150544703,0.0011483310954645276,0.9987446069717407,0.4425128400325775,0.30545124411582947,0.19530709087848663,0.041748788207769394,0.014980066567659378,0.002872331300750375,0.14267641305923462,0.8544512987136841,0.004573018755763769,0.07042592763900757,0.9250010848045349
bruselas sigue adelante con el expediente a espana pese al fracaso de la opa,2025-10-17,brussels continues with the dossier to spain despite the failure of the opa,0.12450554221868515,0.21147622168064117,0.6640182137489319,0.999861478805542,2.8048396416124888e-05,0.00011052120680687949,0.12480291724205017,0.1421273797750473,0.2958161532878876,0.2840649485588074,0.153188556432724,0.0012616694439202547,0.9616439938545227,0.03709437698125839,0.17064204812049866,0.5422309637069702,0.2871270179748535
salvador illa sobre el fracaso de la opa de bbva sobre sabadell es una buena noticia para cataluna y el resto de espana,2025-10-17,salvador illa on the failure of bbvas opa on sabadell its good news for catalonia and the rest of spain,0.25659269094467163,0.2178744524717331,0.5255328416824341,0.9998916387557983,4.977034768671729e-05,5.856494317413308e-05,0.05825328454375267,0.07465274631977081,0.2611156105995178,0.3979906737804413,0.20798765122890472,0.9999862909317017,3.3334331419609953e-06,1.0343354006181471e-05,0.5794429779052734,0.1731732040643692,0.24738377332687378
carlos torres el fracaso de la opa de bbva sobre sabadell no es razon para dimitir,2025-10-17,carlos torres the failure of bbvas opa on sabadell is no reason to resign,0.011475842446088791,0.043783798813819885,0.9447404146194458,4.582160181598738e-05,0.9995757937431335,0.0003782831772696227,0.5833975076675415,0.2559247612953186,0.12015961110591888,0.027502937242388725,0.013015123084187508,0.00034912346745841205,0.7083917856216431,0.29125916957855225,0.009151177480816841,0.052220020443201065,0.9386287927627563
sabadell tras el fracaso de la opa de bbva este proyecto tiene un mejor futuro de forma independiente,2025-10-17,sabadell after the failure of bbvas opa this project has a better future independently,0.26037612557411194,0.2951590120792389,0.44446489214897156,0.9999366998672485,2.761915311566554e-05,3.559730248525739e-05,0.10230853408575058,0.1304139792919159,0.24682191014289856,0.3143899440765381,0.20606565475463867,0.9980837106704712,0.0004174976493231952,0.0014988488983362913,0.1633375734090805,0.5419113636016846,0.29475101828575134
bbva se dispara en el ibex y sabadell se desinfla,2025-10-17,bbva shoots in the ibex and sabadell deflates,0.04303395375609398,0.2683994770050049,0.6885665655136108,7.3373525992792565e-06,0.9999830722808838,9.524298548058141e-06,0.7056213021278381,0.18232981860637665,0.06953868269920349,0.02298412285745144,0.019526056945323944,9.190694640892616e-07,0.9999715089797974,2.7546224373509176e-05,0.010446032509207726,0.1254827380180359,0.8640711903572083
sabadell triunfa con gran merito,2025-10-17,sabadell triumphs with great merit,0.9076728224754333,0.06131085008382797,0.031016292050480843,0.16066379845142365,0.8392112255096436,0.00012497021816670895,0.01555299386382103,0.010987257584929466,0.053764861077070236,0.2517821490764618,0.6679127216339111,0.6922175288200378,0.30690690875053406,0.0008756154566071928,0.8888199329376221,0.09701792150735855,0.014162148348987103
el promotor tomas olivo segundo accionista de unicaja no acudio a la opa de bbva,2025-10-17,promoter tomas olivo second shareholder of unicaja did not go to bbvas opa,0.027583835646510124,0.3342054486274719,0.6382107734680176,7.460305823769886e-06,0.9999825954437256,9.867364497040398e-06,0.6151687502861023,0.20340311527252197,0.11797238141298294,0.0375836007297039,0.02587219327688217,3.2132345495483605e-07,0.9998869895935059,0.00011261495092185214,0.023859746754169464,0.4671891927719116,0.5089510083198547
los accionistas de sabadell frustran la ofensiva de bbva,2025-10-17,sabadells shareholders thwart bbvas offensive,0.01100187934935093,0.05522545799612999,0.933772623538971,0.8626105189323425,0.0019910370465368032,0.13539846241474152,0.5074118971824646,0.32319292426109314,0.12529347836971283,0.029762322083115578,0.014339369721710682,0.976865291595459,0.012660468928515911,0.010474218986928463,0.006348282098770142,0.07920687645673752,0.9144448041915894
como reaccionaran en bolsa las acciones de bbva y sabadell,2025-10-17,how will the stock of bbva and sabadell react on the stock exchange,0.06374327838420868,0.7990869879722595,0.1371697634458542,1.1394599823688623e-05,0.9999798536300659,8.660373168822844e-06,0.19352784752845764,0.10351758450269699,0.13893134891986847,0.21278810501098633,0.35123512148857117,1.15484335765359e-05,0.9999052286148071,8.317839092342183e-05,0.038791473954916,0.7852818965911865,0.1759265959262848
antonio romero ceca hay que revisar de arriba abajo la regulacion europea para simplificarla,2025-10-17,antonio romero ceca european regulation needs to be revised from top to bottom to simplify it,0.13829267024993896,0.4913678765296936,0.37033945322036743,1.3650542314280756e-05,0.9999784231185913,7.917170478322078e-06,0.16409212350845337,0.15491335093975067,0.29022103548049927,0.23467181622982025,0.15610161423683167,3.950466179958312e-06,0.9978491067886353,0.002147019375115633,0.11936096847057343,0.7284087538719177,0.15223027765750885
el mapa bancario en espana tras fracasar la opa bbvasabadell,2025-10-17,the banking map in spain after the failure of the bbvasabadell opa,0.018164124339818954,0.1364937573671341,0.8453420400619507,0.00014860727242194116,0.03653445467352867,0.9633169174194336,0.22149182856082916,0.15234246850013733,0.18413721024990082,0.22690683603286743,0.21512165665626526,0.0005302344216033816,0.5360421538352966,0.4634276032447815,0.02898264490067959,0.3691163957118988,0.6019009947776794
asi ha sido la pelea de ano y medio entre banco sabadell y bbva,2025-10-17,this was the yearandahalf fight between banco sabadell and bbva,0.04032975807785988,0.44043034315109253,0.5192399024963379,9.436084837943781e-06,0.9999781847000122,1.234929914062377e-05,0.09064608067274094,0.07759635150432587,0.16457200050354004,0.24251648783683777,0.424669086933136,3.3160465591208776e-06,0.9995710253715515,0.000425676757004112,0.01733354479074478,0.2757282555103302,0.7069382071495056
el gobierno muestra su total respeto por el resultado de la opa de bbva sobre sabadell,2025-10-16,the government shows its total respect for the outcome of bbvas opa on sabadell,0.6105219721794128,0.2895495295524597,0.09992851316928864,0.9998878240585327,7.682477735215798e-05,3.529798414092511e-05,0.04971542954444885,0.02933831699192524,0.09384656697511673,0.31510353088378906,0.5119961500167847,3.253905589417627e-08,0.9999970197677612,2.982243586302502e-06,0.06808765977621078,0.2493724226951599,0.6825399398803711
las patronales catalanas celebran el fracaso de la opa de bbva sobre sabadell,2025-10-16,catalan employers celebrate the failure of bbvas opa on sabadell,0.008445422165095806,0.049272917211055756,0.9422816634178162,8.81488886079751e-05,0.005699250381439924,0.9942125678062439,0.2862119972705841,0.16844265162944794,0.1852758228778839,0.1933591365814209,0.16671043634414673,7.318113057408482e-05,0.010301608592271805,0.9896252751350403,0.019190652295947075,0.13916529715061188,0.8416440486907959
los minoristas de sabadell celebran que haya triunfado el sentido comun,2025-10-16,sabadell retailers celebrate the success of common sense,0.7320744395256042,0.189541295170784,0.07838426530361176,0.999937891960144,2.6565139705780894e-05,3.552717316779308e-05,0.25408756732940674,0.16762666404247284,0.19442938268184662,0.19563357532024384,0.18822278082370758,0.9999825954437256,1.2501694072852843e-05,4.930358954879921e-06,0.7587758302688599,0.1955503523349762,0.04567385092377663
puigdemont celebra el fracaso de la opa de bbva sobre sabadell era importante que no prosperase,2025-10-16,puigdemont celebrates the failure of bbvas opa on sabadell it was important that it didnt prosper,0.008699978701770306,0.05348420515656471,0.9378158450126648,5.484276334755123e-05,0.00016476784367114305,0.9997803568840027,0.4291788637638092,0.2732136845588684,0.19029444456100464,0.06918150186538696,0.038131531327962875,0.00030773290200158954,0.002177771646529436,0.9975144863128662,0.008731456473469734,0.05200351029634476,0.9392650127410889
illa siempre hemos defendido un sistema bancario adaptado a la realidad catalana,2025-10-16,illa we have always defended a banking system adapted to catalan reality,0.359115868806839,0.49171391129493713,0.14917021989822388,0.00011987308243988082,0.999870777130127,9.349780157208443e-06,0.02267034724354744,0.023323113098740578,0.09024160355329514,0.3168851435184479,0.5468798279762268,0.0014347186079248786,0.888376772403717,0.11018841713666916,0.3588036000728607,0.44377467036247253,0.19742168486118317
naufraga la opa de bbva sobre sabadell tres grandes consecuencias del fracaso,2025-10-16,bbvas opa on sabadell wrecks three major consequences of failure,0.011473213322460651,0.06605815142393112,0.9224686622619629,0.00022798730060458183,0.9459590911865234,0.0538129024207592,0.8616476058959961,0.11404237896203995,0.019715338945388794,0.002572070574387908,0.002022502012550831,1.152261233983154e-06,1.2172015885880683e-05,0.9999866485595703,0.004498038906604052,0.0395488478243351,0.9559531211853027
torres bbva nuestros objetivos hasta 2028 nos mantendran a la cabeza de la banca europea,2025-10-16,torres bbva our objectives until 2028 will keep us at the head of the european banking system,0.7627222537994385,0.20618294179439545,0.031094785779714584,9.075987691176124e-06,0.9999829530715942,7.943244781927206e-06,0.02957526594400406,0.025715505704283714,0.07581824064254761,0.2933921813964844,0.5754987597465515,3.4019378745142603e-06,0.9999868869781494,9.662573575042188e-06,0.26756924390792847,0.6008720397949219,0.13155871629714966
bbva se dispara en wall street tras el fracaso de la opa sobre sabadell,2025-10-16,bbva shoots on wall street after opas failure on sabadell,0.009892670437693596,0.06442563235759735,0.9256817102432251,1.0798181392601691e-05,0.9999796152114868,9.588772627466824e-06,0.6122735142707825,0.18254096806049347,0.10193056613206863,0.05454641208052635,0.04870853200554848,3.534813117767044e-07,0.9997283816337585,0.00027128434157930315,0.011023813858628273,0.1104254275560379,0.8785507082939148
bbva logra el 2547 de sabadell en la opa,2025-10-16,bbva achieves 2547 of sabadell in the world,0.3770166039466858,0.5042588114738464,0.11872449517250061,3.420274151721969e-05,0.9999582767486572,7.499557341361651e-06,0.14133453369140625,0.11961621791124344,0.23400148749351501,0.2490871101617813,0.25596070289611816,8.297084832520341e-07,0.9999819993972778,1.7139940609922633e-05,0.10402198880910873,0.7022233009338379,0.19375476241111755
el ibex recupera los 15600 puntos y se prepara para nuevos maximos,2025-10-16,ibex recovers 15600 points and prepares for new peaks,0.5940554141998291,0.3767176866531372,0.029226846992969513,0.9989581108093262,0.0010089155985042453,3.3025939046638086e-05,0.026976697146892548,0.03488612920045853,0.10094872862100601,0.3134576380252838,0.5237308144569397,2.4371836389036616e-06,0.9999932050704956,4.370385795482434e-06,0.4559467136859894,0.48162344098091125,0.06242985278367996
bbva cae en el ibex el mercado valora tres escenarios ante la opa,2025-10-16,bbva falls in the ibex the market values three scenarios before the opa,0.21000820398330688,0.7276856899261475,0.062306132167577744,4.758315844810568e-05,0.0005179521394893527,0.9994344115257263,0.573329508304596,0.22603486478328705,0.13289053738117218,0.03595929592847824,0.03178584948182106,1.5147982423968642e-07,0.999993085861206,6.814752850914374e-06,0.030281346291303635,0.33816608786582947,0.6315526366233826
bbvasabadell llega el desenlace de la mayor batalla bancaria de la decada,2025-10-16,bbvasabadell the outcome of the biggest banking battle of the decade comes,0.4525538384914398,0.5032062530517578,0.04423997923731804,1.0561016097199172e-05,0.9999756813049316,1.3727791156270541e-05,0.14843471348285675,0.1301381140947342,0.1310882419347763,0.19253847002983093,0.397800475358963,0.0004169568419456482,0.9561930298805237,0.043389953672885895,0.058212440460920334,0.5426436066627502,0.3991439938545227
bbva y caixabank se lanzan a financiar al capital riesgo para ganar rentabilidad,2025-10-16,bbva and caixabank start to finance venture capital to gain profitability,0.40766552090644836,0.5477845072746277,0.04454987868666649,0.9999251365661621,4.081553561263718e-05,3.4081851481460035e-05,0.11299815028905869,0.10664734244346619,0.15930934250354767,0.26950377225875854,0.3515414297580719,0.9995297193527222,0.0004179669776931405,5.235470234765671e-05,0.15767544507980347,0.6137614250183105,0.228563129901886
los fondos espanoles venden sabadell en el mercado o esperan a la segunda opa,2025-10-16,spanish funds sell sabadell on the market or wait for the second opa,0.042334966361522675,0.8291940689086914,0.1284710019826889,7.478547104255995e-06,0.9999833106994629,9.144488103629556e-06,0.5709311366081238,0.2423032820224762,0.12061011791229248,0.03814356401562691,0.028011929243803024,1.1482912896099151e-06,0.999852180480957,0.00014657876454293728,0.018920209258794785,0.7342143058776855,0.24686545133590698
la cnmv ha obligado a revisar mas de una decena de precios en opas,2025-10-16,the cnmv has forced to review more than a dozen opas prices,0.03055766224861145,0.31362786889076233,0.655814528465271,4.127298961975612e-05,0.999935507774353,2.3237254936248064e-05,0.3863259255886078,0.2688990831375122,0.12748777866363525,0.09095201641321182,0.12633520364761353,1.6463408201161656e-06,0.9943247437477112,0.005673574283719063,0.01710483990609646,0.4041960537433624,0.5786991119384766
